Time_sec,MPU_Fusion_deg,Shaft_Angle_deg,Final_Fusion_deg
0.2,-0.7,0.0,-0.2
0.2,-0.8,0.0,-0.2
0.4,-0.9,0.0,-0.3
0.5,-0.9,0.0,-0.3
0.6,-1.0,0.0,-0.3
0.8,-1.1,0.0,-0.3
0.9,-1.1,0.0,-0.3
1.1,-1.2,0.0,-0.4
1.1,-1.3,0.0,-0.4
1.2,-1.3,0.0,-0.4
1.4,-1.4,0.0,-0.4
1.5,-1.5,0.0,-0.4
1.6,-1.6,0.0,-0.5
1.8,-1.7,0.0,-0.5
1.9,-1.8,0.0,-0.5
2.1,-1.9,0.0,-0.6
2.1,-1.9,0.0,-0.6
2.2,-1.9,0.0,-0.6
2.4,-2.1,0.0,-0.6
2.5,-2.1,0.0,-0.6
2.5,-2.2,0.0,-0.7
2.7,-2.3,0.0,-0.7
2.8,-2.3,0.0,-0.7
2.9,-2.4,0.0,-0.7
3.0,-2.5,0.0,-0.7
3.2,-2.6,0.0,-0.8
3.4,-2.7,0.0,-0.8
3.5,-2.8,0.0,-0.8
3.7,-2.9,0.0,-0.9
3.8,-3.0,0.0,-0.9
3.9,-3.1,0.0,-0.9
4.1,-3.2,0.0,-1.0
4.3,-3.4,0.0,-1.0
4.4,-3.5,0.0,-1.0
4.6,-3.6,0.0,-1.1
4.8,-3.7,0.0,-1.1
4.9,-3.8,0.0,-1.1
5.1,-4.0,0.0,-1.2
5.3,-4.1,0.0,-1.2
5.4,-4.2,0.0,-1.2
5.5,-4.3,0.0,-1.3
5.7,-4.1,1.2,-0.4
5.8,-3.9,3.2,1.1
5.8,-3.8,5.0,2.4
6.0,-3.5,8.8,5.1
6.1,-3.3,10.8,6.5
6.3,-3.0,14.5,9.2
6.4,-2.7,18.4,12.0
6.5,-2.4,20.4,13.5
6.7,-2.1,24.2,16.3
6.8,-1.9,26.2,17.8
6.8,-1.6,28.2,19.2
7.0,-1.3,30.1,20.6
7.2,-1.3,30.1,20.6
7.3,-1.2,30.1,20.7
7.5,-1.0,30.1,20.7
7.7,-0.9,30.1,20.8
7.8,-0.8,30.1,20.8
7.9,-0.7,30.1,20.8
8.1,-0.6,30.1,20.9
8.3,-0.5,30.1,20.9
8.5,-0.4,30.1,20.9
8.6,-0.2,30.1,21.0
8.7,-0.2,30.1,21.0
8.9,-0.1,30.1,21.0
9.1,0.1,30.1,21.1
9.1,0.1,30.1,21.1
9.3,0.3,30.1,21.1
9.5,0.4,30.1,21.2
9.6,0.5,30.1,21.2
9.7,0.6,30.1,21.2
10.3,1.1,30.1,21.4
10.7,1.3,30.1,21.4
10.9,1.5,30.1,21.5
11.1,1.7,30.1,21.5
11.3,1.8,30.1,21.6
11.5,1.9,30.1,21.6
11.5,2.0,30.1,21.6
11.7,2.2,30.1,21.7
11.9,2.3,30.1,21.7
12.1,2.4,30.1,21.8
12.2,2.6,30.1,21.8
12.3,2.6,30.1,21.8
12.5,2.8,30.1,21.9
12.7,3.0,30.1,21.9
12.8,3.1,30.1,22.0
13.0,3.3,30.1,22.0
13.1,3.3,30.1,22.0
13.3,3.5,30.1,22.1
13.4,3.6,30.1,22.1
13.5,3.7,30.1,22.2
13.7,3.6,28.9,21.3
13.9,3.8,28.9,21.4
14.0,3.9,28.9,21.4
14.2,4.1,28.9,21.5
14.3,4.1,28.9,21.5
14.5,4.3,28.9,21.5
14.6,4.5,28.9,21.6
14.8,4.6,28.9,21.6
15.0,4.8,28.9,21.7
15.0,4.9,28.9,21.7
15.1,5.0,28.9,21.7
15.3,5.1,28.9,21.8
15.5,5.3,28.9,21.8
15.6,5.5,28.9,21.9
15.8,5.6,28.9,21.9
15.9,5.7,28.9,21.9
16.1,5.9,28.9,22.0
16.2,6.1,28.9,22.1
16.4,6.3,28.9,22.1
16.6,6.5,28.9,22.2
16.8,6.7,28.9,22.2
16.9,6.8,28.9,22.3
17.0,7.0,28.9,22.3
17.2,7.2,28.9,22.4
17.4,7.4,28.9,22.5
17.4,7.5,28.9,22.5
17.6,7.7,28.9,22.6
17.8,8.0,28.9,22.6
18.0,8.2,28.9,22.7
18.1,8.4,28.9,22.8
18.2,8.5,28.9,22.8
18.4,8.8,28.9,22.9
18.6,9.0,28.9,22.9
18.7,9.2,28.9,23.0
18.9,9.5,28.9,23.1
19.1,9.7,28.9,23.2
19.2,10.0,28.9,23.2
19.3,10.1,28.9,23.3
19.5,10.4,28.9,23.4
19.7,10.6,28.9,23.4
19.8,10.8,28.9,23.5
19.9,11.1,28.9,23.6
20.1,11.3,28.9,23.6
20.2,11.5,28.9,23.7
20.4,11.8,28.9,23.8
20.5,12.1,28.9,23.9
20.7,12.4,28.9,24.0
20.9,12.7,28.9,24.1
21.0,12.9,28.9,24.1
21.2,13.2,28.9,24.2
21.3,13.5,28.9,24.3
21.4,13.7,28.9,24.4
21.6,14.1,28.9,24.5
21.8,14.4,28.9,24.6
21.8,14.6,28.9,24.6
22.0,14.9,28.9,24.7
22.2,15.3,28.9,24.8
22.3,15.5,28.9,24.9
22.5,15.9,28.9,25.0
22.6,16.3,28.9,25.1
22.7,16.5,28.9,25.2
22.9,16.9,28.9,25.3
23.1,17.3,28.9,25.4
23.2,17.8,28.9,25.6
23.4,18.2,28.9,25.7
23.5,18.4,28.9,25.8
23.7,18.9,28.9,25.9
23.8,19.4,28.9,26.1
23.9,19.6,28.9,26.1
24.1,20.1,28.9,26.3
24.3,20.6,28.9,26.4
24.4,20.9,28.9,26.5
24.5,21.4,28.9,26.6
24.7,21.9,28.9,26.8
24.8,22.2,28.9,26.9
25.0,22.8,28.9,27.1
25.1,23.3,28.9,27.2
25.2,23.6,28.9,27.3
25.4,24.2,28.9,27.5
25.6,24.8,28.9,27.7
25.7,25.1,28.9,27.8
25.8,25.8,28.9,28.0
25.9,26.1,28.9,28.1
