Time_sec,MPU_Fusion_deg,Shaft_Angle_deg,Final_Fusion_deg
0.1,-1.0,0.0,-0.3
0.2,-1.0,0.0,-0.3
0.3,-1.1,0.0,-0.3
0.4,-1.2,0.0,-0.3
0.5,-1.2,0.0,-0.4
0.7,-1.3,0.0,-0.4
0.8,-1.4,0.0,-0.4
1.0,-1.5,0.0,-0.5
1.1,-1.6,0.0,-0.5
1.3,-1.7,0.0,-0.5
1.5,-1.8,0.0,-0.5
1.6,-1.9,0.0,-0.6
1.7,-2.0,0.0,-0.6
1.8,-2.0,0.0,-0.6
1.9,-2.1,0.0,-0.6
2.1,-2.2,0.0,-0.7
2.1,-2.2,0.0,-0.7
2.3,-2.4,0.0,-0.7
2.5,-2.5,0.0,-0.7
2.6,-2.6,0.0,-0.8
2.8,-2.7,0.0,-0.8
3.0,-2.8,0.0,-0.8
3.1,-2.9,0.0,-0.9
3.3,-3.0,0.0,-0.9
3.5,-3.1,0.0,-0.9
3.6,-3.2,0.0,-1.0
3.8,-3.4,0.0,-1.0
3.9,-3.4,0.0,-1.0
4.0,-3.5,0.0,-1.1
4.1,-3.6,0.0,-1.1
4.3,-3.7,0.0,-1.1
4.4,-3.9,0.0,-1.1
4.5,-3.9,0.0,-1.2
4.7,-4.0,0.0,-1.2
4.8,-4.1,0.0,-1.2
4.9,-4.2,0.0,-1.2
5.0,-4.3,0.0,-1.3
5.2,-4.4,0.0,-1.3
5.4,-4.5,0.0,-1.4
5.4,-4.6,0.0,-1.4
5.5,-4.7,0.0,-1.4
5.7,-4.8,0.0,-1.4
5.8,-4.9,0.0,-1.5
5.8,-4.9,0.0,-1.5
6.0,-5.1,0.0,-1.5
6.2,-5.2,0.0,-1.6
6.3,-5.3,0.0,-1.6
6.5,-5.5,0.0,-1.6
6.7,-5.6,0.0,-1.7
6.8,-5.7,0.0,-1.7
7.0,-5.9,0.0,-1.8
7.2,-6.0,0.0,-1.8
7.3,-6.2,0.0,-1.8
7.5,-6.3,0.0,-1.9
7.7,-6.4,0.0,-1.9
7.8,-6.6,0.0,-2.0
8.0,-6.7,0.0,-2.0
8.2,-6.9,0.0,-2.1
8.3,-7.0,0.0,-2.1
8.5,-7.2,0.0,-2.1
8.7,-7.9,-3.1,-4.6
8.8,-8.5,-6.9,-7.4
8.9,-9.0,-8.9,-8.9
9.1,-9.9,-12.8,-12.0
9.2,-10.7,-16.9,-15.0
9.4,-11.6,-20.9,-18.1
9.6,-12.4,-24.9,-21.1
9.7,-12.8,-26.9,-22.7
9.9,-13.6,-29.9,-25.0
10.0,-14.0,-29.9,-25.1
10.1,-14.2,-29.9,-25.2
10.3,-14.6,-29.9,-25.3
10.5,-15.0,-29.9,-25.5
10.5,-15.2,-29.9,-25.5
10.7,-15.6,-29.9,-25.6
